,index,link,name,user rating,Price (in Indian Rupees),Type,Dedicated Graphic Memory Capacity,Processor Brand,SSD,RAM (in GB),RAM Type,Expandable Memory,Operating System,Touchscreen,Screen Size (in inch),Weight (in kg),screen_resolution,company,Storage,Processor name,CPU_ranking,battery_backup,gpu name ,gpu_benchmark,ram_type_tokenized,gpu_processor tokenized,Normalized_CPU_Ranking,Normalized_GPU_Benchmark,Portability,Performance_Score,Value_Score
25,25,https://www.flipkart.com/asus-vivobook-s14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km702ws-thin-light-laptop/p/itmd1086591ca87c?pid=COMGCG2GCTYUYF4N&lid=LSTCOMGCG2GCTYUYF4NFRNNAW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_26&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCG2GCTYUYF4N.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus vivobook s14 oled (2022) intel evo core i7 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km702ws thin and light laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.2062318840579715,94990,2,0.0,1,1,16,ddr4,0,1,0,14.0,1.5,3,1,512,intel core i7 12th gen,38,4.5,intel iris xe,17.5,4,8,0.9623477297895903,0.07112068965517242,66.79898018014615,41.59401205750946,29.539454854594144
26,26,https://www.flipkart.com/asus-zenbook-14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux3402za-km531ws-thin-light-laptop/p/itm92e2e0518b654?pid=COMGDGNFANZMQPAC&lid=LSTCOMGDGNFANZMQPACNAYX3S&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_27&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDGNFANZMQPAC.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus zenbook 14 oled (2022) intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) ux3402za-km531ws thin and light laptop  (14 inch, ponder blue, 1.39 kg, with ms office)",4.2062318840579715,89990,2,0.0,1,1,16,lpddr5,0,1,0,14.0,1.39,3,1,512,intel core i5 12th gen,69,4.5,intel iris xe,17.5,8,8,0.9280177187153932,0.07112068965517242,70.36025916089339,40.5744107286058,30.702523441096645
27,27,https://www.flipkart.com/asus-zenbook-14x-2022-space-intel-evo-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-ux5401zas-kn711ws-thin-light-laptop/p/itm5ff6cd13c140c?pid=COMGDGNF2MQRPDCQ&lid=LSTCOMGDGNF2MQRPDCQTCSA3F&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_28&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDGNF2MQRPDCQ.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus zenbook 14x (2022) space edition intel evo core i7 12th gen - (16 gb/1 tb ssd/windows 11 home) ux5401zas-kn711ws thin and light laptop  (14 inch, titanium, 1.40 kg, with ms office)",4.2062318840579715,134990,2,0.0,1,1,16,lpddr5,0,1,1,14.0,1.4,3,1,1024,intel core i7 12th gen,38,4.5,intel iris xe,17.5,8,8,0.9623477297895903,0.07112068965517242,70.03650652628,41.59401205750946,17.93021294845084
28,28,https://www.flipkart.com/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itmf9337acb97e70?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_29&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCG2GXGJGEYUW.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus vivobook s14 oled (2022) intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km502ws thin and light laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.6,74990,2,0.0,1,1,16,ddr4,0,1,0,14.0,1.5,3,1,512,intel core i5 12th gen,69,4.5,iris xe,17.5,4,4,0.9280177187153932,0.07112068965517242,66.79898018014615,40.5744107286058,38.77187089594255
29,29,https://www.flipkart.com/asus-zenbook-14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux3402za-km731ws-thin-light-laptop/p/itm84612fb82dd3a?pid=COMGDGNF3HP9GEZZ&lid=LSTCOMGDGNF3HP9GEZZCGFJI3&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_30&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDGNF3HP9GEZZ.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus zenbook 14 oled (2022) intel evo core i7 12th gen - (16 gb/512 gb ssd/windows 11 home) ux3402za-km731ws thin and light laptop  (14 inch, ponder blue, 1.39 kg, with ms office)",4.2062318840579715,104990,2,0.0,1,1,16,lpddr5,0,1,0,14.0,1.39,3,1,512,intel core i7 12th gen,38,4.5,intel iris xe,17.5,8,8,0.9623477297895903,0.07112068965517242,70.36025916089339,41.59401205750946,25.807833831376975
30,30,https://www.flipkart.com/asus-vivobook-s14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km701ws-thin-light-laptop/p/itm4187d820744b9?pid=COMGCG2GSAAZYQXG&lid=LSTCOMGCG2GSAAZYQXGLD3CDU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_31&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCG2GSAAZYQXG.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus vivobook s14 oled (2022) intel evo core i7 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km701ws thin and light laptop  (14 inch, neutral grey, 1.50 kg, with ms office)",4.2062318840579715,94990,2,0.0,1,1,16,ddr4,0,1,0,14.0,1.5,3,1,512,intel core i7 12th gen,38,4.5,iris xe,17.5,4,4,0.9623477297895903,0.07112068965517242,66.79898018014615,41.59401205750946,29.539454854594144
31,31,https://www.flipkart.com/asus-zenbook-14x-2022-space-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux5401zas-kn521ws-thin-light-laptop/p/itm6f374d850d89a?pid=COMGDGNFACGEDSGP&lid=LSTCOMGDGNFACGEDSGPCTKHQR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_32&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDGNFACGEDSGP.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus zenbook 14x (2022) space edition intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) ux5401zas-kn521ws thin and light laptop  (14 inch, titanium, 1.40 kg, with ms office)",4.2062318840579715,114990,2,0.0,1,1,16,lpddr5,0,1,1,14.0,1.4,3,1,512,intel core i5 12th gen,69,4.5,intel iris xe,17.5,8,8,0.9280177187153932,0.07112068965517242,70.03650652628,40.5744107286058,21.9319004066459
32,32,https://www.flipkart.com/dell-vostro-3405-ryzen-5-quad-core-3450u-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm5b2b4a21bf8a0?pid=COMGCVHM7TAJFGNB&lid=LSTCOMGCVHM7TAJFGNBKREXVV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_33&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCVHM7TAJFGNB.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell vostro 3405 ryzen 5 quad core 3450u - (8 gb/256 gb ssd/windows 11 home) vostro 3405 thin and light laptop  (14 inch, dune, 1.59 kg, with ms office)",4.2062318840579715,42990,2,0.0,2,1,8,ddr4,1,1,0,14.0,1.59,2,4,256,amd ryzen 5 quad core,330,4.5,amd radeon vega 8,10.6,4,11,0.6389811738648947,0.041379310344827586,63.885206468625675,26.15670638102875,44.79991683170159
33,33,https://www.flipkart.com/asus-ryzen-7-hexa-core-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-rts-fa506ic-hn005t-gaming-laptop/p/itm6e3aad9f5d5fd?pid=COMGDYA4MFZHM36H&lid=LSTCOMGDYA4MFZHM36HZOYP2Z&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_34&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDYA4MFZHM36H.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus ryzen 7 hexa core 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 rts) fa506ic-hn005t gaming laptop  (15.6 inch, graphite black)",4.2062318840579715,80500,1,4.0,2,1,8,ddr4,0,1,0,15.6,2.035517241,2,1,512,amd ryzen 7 hexa core 10th gen,70,4.0,nvidia geforce rtx 3050,72.6,4,2,0.9269102990033222,0.3086206896551724,35.90736786932886,47.59527036315728,43.261748813140365
34,34,https://www.flipkart.com/asus-ryzen-9-octa-core-10th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-rtx3060-6gb-fa506qm-hn124w-gaming-laptop/p/itmd56f46c8189d2?pid=COMGDVXPNGFMHWTX&lid=LSTCOMGDVXPNGFMHWTXPSNI8E&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_35&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDVXPNGFMHWTX.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus ryzen 9 octa core 10th gen - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx rtx3060-6gb) fa506qm-hn124w gaming laptop  (16.6 inch, graphite black)",4.2062318840579715,106990,1,6.0,2,1,16,ddr4,0,1,0,16.6,2.035517241,2,1,512,amd ryzen 9 octa core 10th gen,58,4.0,nvidia geforce rtx 3060,132.0,4,12,0.9401993355481728,0.5646551724137931,31.83706740525883,63.019178886470385,43.06255863819848
35,35,https://www.flipkart.com/asus-core-i5-10th-gen-8-gb-256-gb-ssd-windows-11-home-x515ja-bq511ws-thin-light-laptop/p/itmd9d53b508670c?pid=COMGDRJQFQR9CHHM&lid=LSTCOMGDRJQFQR9CHHMJIR8NS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_36&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDRJQFQR9CHHM.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus core i5 10th gen - (8 gb/256 gb ssd/windows 11 home) x515ja-bq511ws thin and light laptop  (15.6 inch, transparent silver, with ms office)",4.2062318840579715,43430,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.500672348,2,1,256,intel core i5 10th gen,187,4.5,intel hd,4.23,4,3,0.7973421926910299,0.01392241379310345,60.264731993996406,30.04455881257876,52.25801501515318
36,36,https://www.flipkart.com/asus-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-k513ea-l501ts-laptop/p/itm4a1e160a291e4?pid=COMGCWVN7FR3F2SC&lid=LSTCOMGCWVN7FR3F2SCYAU2TN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_37&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCWVN7FR3F2SC.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) k513ea-l501ts laptop  (15.6 inch, hearty gold, with ms office)",4.2062318840579715,65990,4,0.0,1,1,8,ddr4,0,1,0,15.6,0.9974375,1,1,1256,intel core i5 11th gen,108,4.5,intel hd,4.23,4,3,0.884828349944629,0.01392241379310345,76.55709278092306,32.642897683010645,34.62032057604441
37,37,https://www.flipkart.com/asus-ryzen-7-quad-core-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-4gb-graphics-g713ih-hx020t-gaming-laptop/p/itm2254e747d0863?pid=COMGDVZPHTYYV2ZY&lid=LSTCOMGDVZPHTYYV2ZY2AN8JT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_38&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDVZPHTYYV2ZY.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus ryzen 7 quad core 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx gtx 1650 4gb graphics) g713ih-hx020t gaming laptop  (17.3 inch, gray)",4.2062318840579715,82449,1,4.0,2,1,8,ddr4,0,1,0,17.3,2.035517241,2,1,512,amd ryzen 7 quad core 10th gen,75,4.0,nvidia geforce gtx 1650,59.9,4,6,0.9213732004429679,0.2538793103448276,28.987857080409828,45.80499957039753,40.0684495019809
38,38,https://www.flipkart.com/asus-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-k413ea-eb522ws-thin-light-laptop/p/itm4048fee4ee711?pid=COMGCXD7N6KYYH2K&lid=LSTCOMGCXD7N6KYYH2KR2D8SJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_39&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCXD7N6KYYH2K.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) k413ea-eb522ws thin and light laptop  (14 inch, indie black, 1.40 kg, with ms office)",4.2062318840579715,60990,2,0.0,1,1,16,ddr4,0,1,0,14.0,1.4,2,1,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,70.03650652628,39.29168647611411,48.00257334010803
39,39,https://www.flipkart.com/asus-vivobook-15-2021-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-bq521ws-thin-light-laptop/p/itm3bebfc73c579e?pid=COMGB6DZZDDHEYGS&lid=LSTCOMGB6DZZDDHEYGS2AJDDY&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_40&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGB6DZZDDHEYGS.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus vivobook 15 (2021) core i5 10th gen - (8 gb/512 gb ssd/windows 11 home) x515ja-bq521ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",5.0,47990,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.8,2,1,512,intel core i5 10th gen,187,4.5,intel uhd,5.05,4,7,0.7973421926910299,0.017456896551724138,50.57392039923254,30.149532950509794,46.572304034302256
40,40,https://www.flipkart.com/dell-g15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-g15-5521-se-gaming-laptop/p/itm7ee89f042d456?pid=COMGDJJY8SZXXPMB&lid=LSTCOMGDJJY8SZXXPMBTQHF0X&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_41&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDJJY8SZXXPMB.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell g15 core i7 12th gen - (16 gb/1 tb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx 3060) g15-5521 se gaming laptop  (15.6 inch, obsidian black, 2.57 kg, with ms office)",4.2062318840579715,138990,1,6.0,1,1,16,ddr5,1,1,0,15.6,2.57,3,4,1024,intel core i7 12th gen,38,4.0,nvidia geforce rtx 3060,132.0,7,12,0.9623477297895903,0.5646551724137931,18.60334773116075,63.67698619544049,31.35244635515606
41,41,https://www.flipkart.com/dell-g15-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5520-gaming-laptop/p/itmd02c3f36a6f12?pid=COMGDJJYAJYPTS4Y&lid=LSTCOMGDJJYAJYPTS4Y1STZZ0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_42&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDJJYAJYPTS4Y.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell g15 core i5 12th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050) g15-5520 gaming laptop  (15.6 inch, dark shadow grey, 2.57 kg, with ms office)",4.2062318840579715,87990,1,4.0,1,1,16,ddr5,1,1,0,15.6,2.57,2,4,512,intel core i5 12th gen,69,4.0,nvidia geforce rtx 3050,72.6,7,2,0.9280177187153932,0.3086206896551724,18.60334773116075,52.57816072860581,43.82555536622657
42,42,https://www.flipkart.com/dell-g15-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-g15-5520-gaming-laptop/p/itm640139151b5eb?pid=COMGDJJYGC5HHVDS&lid=LSTCOMGDJJYGC5HHVDSBQGBSK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_43&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDJJYGC5HHVDS.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell g15 core i7 12th gen - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx 3060) g15-5520 gaming laptop  (15.6 inch, dark shadow grey, 2.57 kg, with ms office)",4.2062318840579715,127990,1,6.0,1,1,16,ddr5,1,1,0,15.6,2.57,2,4,512,intel core i7 12th gen,38,4.0,nvidia geforce rtx 3060,132.0,7,12,0.9623477297895903,0.5646551724137931,18.60334773116075,63.67698619544049,34.87540976523895
43,43,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x515ea-br312ts-thin-light-laptop/p/itmbf01a72d745a9?pid=COMGBYNH48TVZMHD&lid=LSTCOMGBYNH48TVZMHDBL7PHI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_44&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGBYNH48TVZMHD.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"asus core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) x515ea-br312ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.2062318840579715,36990,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.8,1,1,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,50.57392039923254,24.393718997021423,49.365814090303616
44,44,https://www.flipkart.com/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5511-gaming-laptop/p/itmdcffc4f447b58?pid=COMGCNDPWEJ4HZZV&lid=LSTCOMGCNDPWEJ4HZZVH8LIHU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_45&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCNDPWEJ4HZZV.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell core i5 11th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050) g15-5511 gaming laptop  (15.6 inch, dark shadow grey, 2.65 kg, with ms office)",4.2062318840579715,74490,1,4.0,1,1,16,ddr4,0,1,0,15.6,2.65,2,4,512,intel core i5 11th gen,108,4.0,nvidia geforce rtx 3050,72.6,4,2,0.884828349944629,0.3086206896551724,16.013326654253653,51.295436476114105,51.97429922226674
45,45,https://www.flipkart.com/dell-g15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-g15-5521-se-gaming-laptop/p/itma53867752bad0?pid=COMGDJJYVRDFFVZY&lid=LSTCOMGDJJYVRDFFVZYOQIV3B&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_46&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDJJYVRDFFVZY.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell g15 core i7 12th gen - (16 gb/1 tb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050 ti) g15-5521 se gaming laptop  (15.6 inch, obsidian black, 2.57 kg, with ms office)",4.2062318840579715,117490,1,4.0,1,1,16,ddr5,1,1,0,15.6,2.57,2,4,1024,intel core i7 12th gen,38,4.0,nvidia geforce rtx 3050 ti,59.0,7,10,0.9623477297895903,0.24999999999999997,18.60334773116075,51.85672757475083,29.852039634507786
46,46,https://www.flipkart.com/dell-g15-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-g15-5520-gaming-laptop/p/itm77eb3377687fe?pid=COMGDJJYFJ7WC7FH&lid=LSTCOMGDJJYFJ7WC7FH0QIZEE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_47&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGDJJYFJ7WC7FH.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell g15 core i7 12th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050 ti) g15-5520 gaming laptop  (15.6 inch, dark shadow grey, 2.57 kg, with ms office)",4.2062318840579715,104990,1,4.0,1,1,16,ddr5,1,1,0,15.6,2.57,2,4,512,intel core i7 12th gen,38,4.0,nvidia geforce rtx 3050 ti,59.0,7,10,0.9623477297895903,0.24999999999999997,18.60334773116075,51.85672757475083,34.55378193171119
47,47,https://www.flipkart.com/dell-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5511-gaming-laptop/p/itm357f38f6c001c?pid=COMGCNDPTF3KU7XW&lid=LSTCOMGCNDPTF3KU7XWJNSAJT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_48&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=019551af-e866-4e28-b478-1d0ebe85127f.COMGCNDPTF3KU7XW.SEARCH&ssid=e34pcwh5jtdngcu81653219859653,"dell core i5 11th gen - (8 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050) g15-5511 gaming laptop  (15.6 inch, dark shadow grey, 2.65 kg, with ms office)",4.2062318840579715,69490,1,4.0,1,1,8,ddr4,0,1,0,15.6,2.65,2,4,512,intel core i5 11th gen,108,4.0,nvidia geforce rtx 3050,72.6,4,2,0.884828349944629,0.3086206896551724,16.013326654253653,46.345436476114095,50.0340742245161
48,48,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-a515-56-thin-light-laptop/p/itm12dd44dc68337?pid=COMGCRQZPZ28VKGZ&lid=LSTCOMGCRQZPZ28VKGZLPMFCK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_49&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=3bb02c6c-b455-418b-a470-8350fc177df4.COMGCRQZPZ28VKGZ.SEARCH&ssid=4zuv1hdz4pvb55341653220010478,"acer aspire 5 core i5 11th gen - (8 gb/512 gb ssd/windows 11 home) a515-56 thin and light laptop  (15.6 inch, pure silver, 1.65 kg, with ms office)",4.3,49990,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.65,2,8,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,55.430209918433334,34.3416864761141,51.82660977029687
49,49,https://www.flipkart.com/asus-vivobook-ultra-k15-oled-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l322ws-thin-light-laptop/p/itm7495291b310b7?pid=COMGD2ZRVXYM4QPW&lid=LSTCOMGD2ZRVXYM4QPWJLR4JR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_50&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=3bb02c6c-b455-418b-a470-8350fc177df4.COMGD2ZRVXYM4QPW.SEARCH&ssid=4zuv1hdz4pvb55341653220010478,"asus vivobook ultra k15 oled core i3 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) k513ea-l322ws thin and light laptop  (15.6 inch, indie black, 1.80 kg, with ms office)",4.2062318840579715,50990,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.8,2,1,1256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,50.57392039923254,24.393718997021423,33.16528306424885
